username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
katelynamann,10/21/2017 16:30,1,5,movie gonna go like happy happy death day,,,9.22e+17,0.7184,0.219,0.556,0.225,PP,21
i_am_capello,10/21/2017 16:30,0,0,watched happy death day proper need know whether waste money,@ucheobidi,,9.22e+17,-0.4588,0.385,0.213,0.402,Neg,21
simpliealex,10/21/2017 16:30,0,5,wanna see happy death day,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
kanskiee,10/21/2017 16:29,0,1,unexpected experience hahaha happy death day wt ate louieeeee,,,9.22e+17,0.5267,0.227,0.424,0.349,PP,21
tayspicexo,10/21/2017 16:29,1,0,wanna go see happy death day,,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
constanzasmo,10/21/2017 16:29,0,0,alguien que haya visto happy death day feliz dia de tu que tal esssssssssss,,,9.22e+17,-0.0516,0.199,0.189,0.612,NN,21
kysdead,10/21/2017 16:29,1,0,happy death day good,,,9.22e+17,0.4019,0.339,0.574,0.087,PP,21
mo_jasem1,10/21/2017 16:27,0,0,neutral,,#HappyDeathDay,9.22e+17,0.0,0.0,0.0,1.0,NN,21
breaktheradar,10/21/2017 16:26,0,0,happy death day good,,,9.22e+17,0.4019,0.339,0.574,0.087,PP,21
morlaghan,10/21/2017 16:25,0,0,proud deserves amazing work shameless watch happy death day,,,9.22e+17,0.6486,0.301,0.507,0.191,PP,21
gigglesoakley,10/21/2017 16:25,0,0,seeing happy death day,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
poisonceffa,10/21/2017 16:24,0,1,bout see happy death day sooooooooo,,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
aquateen3000,10/21/2017 16:23,0,1,happy death day pretty never thought say,,,9.22e+17,0.4588,0.264,0.466,0.27,PP,21
TheBarrylad,10/21/2017 16:22,0,1,happy death day inoffensive popcorn check like halloween stuff want,,,9.22e+17,0.3818,0.224,0.431,0.345,PP,21
MovieReviewsGuy,10/21/2017 16:21,0,0,great acting great liked groundhog day inspired must stars,,#HappyDeathDay,9.22e+17,0.9349,0.0,0.74,0.26,PP,21
trendingmaster1,10/21/2017 16:21,1,0,chequen el review de la la sin spoilers,,#FelizD #HappyDeathDay #FelizSabado,9.22e+17,-0.5574,0.34,0.0,0.66,Neg,21
_RealShunShun,10/21/2017 16:20,0,0,neutral,,#HappyDeathDay,9.22e+17,0.0,0.0,0.0,1.0,NN,21
warmercabello,10/21/2017 16:20,0,2,wanna go see happy death day,,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
clemmitch,10/21/2017 16:20,0,1,il vraiment comme une merde certains mais vraiment,,#HappyDeathDay,9.22e+17,0.0,0.0,0.0,1.0,NN,21
_CallMeShunShun,10/21/2017 16:19,0,0,neutral,,#HappyDeathDay,9.22e+17,0.0,0.0,0.0,1.0,NN,21
_agxo7_,10/21/2017 16:19,0,0,tryna go see happy death day tonight,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
lovely_nelia23,10/21/2017 16:18,0,0,movies happy death day,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
simpIyjensen,10/21/2017 16:18,0,0,happy death day good,,,9.22e+17,0.4019,0.339,0.574,0.087,PP,21
graysonstana,10/21/2017 16:17,0,5,happy death day good,,,9.22e+17,0.4019,0.339,0.574,0.087,PP,21
99dreams_,10/21/2017 16:16,0,0,trying see happy death day,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
batmanboy11,10/21/2017 16:16,0,1,saw day damn see people probably watch another film later,@HappyDeathDay,#31DaysOfHorror,9.22e+17,-0.4019,0.231,0.0,0.769,Neg,21
Biebswife218,10/21/2017 16:16,0,0,happy death day wasnt even scary laughed half time,,,9.22e+17,-0.0134,0.36,0.357,0.282,NN,21
cheer4fallon18,10/21/2017 16:15,0,0,anyone wanna go see happy death day,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
ShuuTukiyama,10/21/2017 16:15,0,1,going see happy death day,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
Jonnyishh,10/21/2017 16:15,0,0,please see happy death day immediately,@junodawson,,9.22e+17,0.2732,0.302,0.465,0.233,PP,21
Clarissacx,10/21/2017 16:15,0,6,day date texas exes hispanic alumni sweet josayeee watched happy death day,,,9.22e+17,0.4215,0.199,0.342,0.459,PP,21
ALBY_LAD,10/21/2017 16:14,0,1,actually pretty good expecting much tbh,,#HappyDeathDay,9.22e+17,0.7269,0.0,0.604,0.396,PP,21
sarabeshook,10/21/2017 16:13,0,0,see happy death day easily favorite movie time,,,9.22e+17,0.6369,0.229,0.535,0.235,PP,21
halesbells69,10/21/2017 16:12,0,1,happy death day enjoy,,,9.22e+17,0.4588,0.331,0.585,0.085,PP,21
nanciewheelers,10/21/2017 16:11,0,0,kinda wanna go see happy death day,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
kokobambi98,10/21/2017 16:09,0,1,neutral,,#ootd #boyclothes #joggies #croptop #baby #happydeathday #cinema #glasgow,9.22e+17,0.0,0.0,0.0,1.0,NN,21
ashlyn5298,10/21/2017 16:07,1,3,want see happy death day bad,,,9.22e+17,-0.5267,0.514,0.347,0.139,Neg,21
KamStain,10/21/2017 16:07,0,1,happy death day pretty dank movie,,,9.22e+17,0.4588,0.283,0.5,0.217,PP,21
M00hx,10/21/2017 16:06,0,0,happy death day,,,9.22e+17,-0.0516,0.453,0.43,0.116,NN,21
mant_a_tangi,10/21/2017 16:06,1,6,saw two movies today death happy death day looking like took shit,,,9.22e+17,-0.7351,0.463,0.252,0.285,Neg,21
BTone_,10/21/2017 16:06,0,1,hahahha legit new favorite,,#HappyDeathDay,9.22e+17,0.4588,0.0,0.5,0.5,PP,21
maariya_k,10/21/2017 16:05,0,2,happy death day surprisingly decent,,,9.22e+17,0.25,0.331,0.5,0.169,PP,21
KikiPugUK,10/21/2017 16:05,0,1,finished visiting care cinema watch two activities linked,,#HappyDeathDay,9.22e+17,0.4939,0.0,0.314,0.686,PP,21
KidGoldLink,10/21/2017 16:04,0,0,bet guys came happy death day would done real crazy shit klondike bar,,,9.22e+17,-0.7351,0.438,0.164,0.398,Neg,21
CarrotMakeMe,10/21/2017 16:04,0,0,na jakiej stronie happy death day,,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
RileyZerr,10/21/2017 16:03,0,0,carving pumpkins watching happy death day tonight,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
__aaarrrii,10/21/2017 16:03,2,4,go see happy death day,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
hadley_renae,10/21/2017 16:03,0,0,saw happy death day great,@gothiquenn,,9.22e+17,0.5994,0.285,0.569,0.146,PP,21
JoseSalvadorIII,10/21/2017 16:02,0,2,keep hearing snowman biggest mess ever need report back thta asap happy death day sooooooooo fun btw,,,9.22e+17,0.1531,0.242,0.265,0.492,PP,21
IngloriousTward,10/21/2017 16:02,0,0,happy death day way better serious,,,9.22e+17,0.34,0.377,0.478,0.145,PP,21
Cheeky_Women,10/21/2017 16:02,0,0,happy death day scares big box office numbers,,,9.22e+17,-0.3818,0.42,0.247,0.333,Neg,21
NWharton,10/21/2017 16:02,0,3,great also really dug happy death day cloverfield,,,9.22e+17,0.6013,0.241,0.469,0.29,PP,21
stiIesismybae,10/21/2017 16:01,0,0,vontade de ir pro cinema pra assistir happy death day de novo,,,9.22e+17,-0.0516,0.222,0.21,0.568,NN,21
Ependyma_Louise,10/21/2017 16:00,0,1,verkar tro att en men det en jag alla helt trots vissa,,#HappyDeathDay,9.22e+17,0.0,0.0,0.0,1.0,NN,21
JakeLyons96,10/21/2017 16:00,0,1,seen happy death day zing,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
Itsred_tf,10/21/2017 15:59,0,0,applebees team watching happy death day team,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
accioskinny,10/21/2017 15:59,0,2,happy death day jessica,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
krustayy,10/21/2017 15:59,0,3,saw happy death day today ironically would recommend,,,9.22e+17,0.3182,0.258,0.411,0.331,PP,21
lunarainbow,10/21/2017 15:58,0,1,pretty clever mystery movie,,#HappyDeathDay #scary,9.22e+17,0.7351,0.0,0.756,0.244,PP,21
DEJATORIANA,10/21/2017 15:58,12,6,yet see happy death day upset,,,9.22e+17,-0.4215,0.492,0.28,0.227,Neg,21
LucyLizBunny,10/21/2017 15:57,0,0,saw happy death day plan even see happened lol,,,9.22e+17,0.3818,0.238,0.396,0.366,PP,21
roseboyhobi,10/21/2017 15:57,0,0,ok um everyone know seeing seen happy death day bants tell u,@jackblessings,,9.22e+17,0.25,0.219,0.331,0.449,PP,21
ImesCheyenne,10/21/2017 15:55,0,0,going see happy death day,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
bgejb,10/21/2017 15:55,0,0,happy death day felt little,,#HappyDeathDay,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
selmamohamedd,10/21/2017 15:55,0,0,watch happy death day,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
TheReaperFoxx,10/21/2017 15:54,0,1,saw happy death day today amazing definitely good movie worth paying,,,9.22e+17,0.8779,0.163,0.628,0.209,PP,21
charmaiiinef,10/21/2017 15:54,0,1,kinda wanna go watch happy death day kinda wanna go look spirit kinda wanna go mall,,,9.22e+17,0.128,0.175,0.242,0.583,PP,21
NataalieJanelle,10/21/2017 15:54,2,4,wanna go see happy death day,,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
Pietje1122,10/21/2017 15:53,0,0,happy death day best een als je een toffe en spannende film ga hem hij draait nog de,,#HappyDeathDay,9.22e+17,0.6124,0.146,0.295,0.56,PP,21
hellhorror,10/21/2017 15:53,0,0,rt happy death day college student relives murder discovers,@ChadSchimke,,9.22e+17,-0.7096,0.47,0.202,0.328,Neg,21
Matt_Stefon,10/21/2017 15:52,0,1,one best read happy death day via,@YouTube,#JackKerouac,9.22e+17,0.6124,0.247,0.5,0.253,PP,21
Sprado2012,10/21/2017 15:52,0,1,happy death day,,,9.22e+17,-0.0516,0.453,0.43,0.116,NN,21
georginalamb,10/21/2017 15:52,0,0,must watch happy death day much better expected,@bastilledan,,9.22e+17,0.4019,0.252,0.426,0.323,PP,21
panzival41,10/21/2017 15:52,0,0,made good use cineworld unlimited card see,,#Geostorm #HappyDeathDay,9.22e+17,0.4404,0.0,0.326,0.674,PP,21
stuckinroutine,10/21/2017 15:52,0,2,think seeing happy death day tonight coming u queen,@RubyModine,,9.22e+17,-0.0516,0.287,0.272,0.441,NN,21
Twin_nicki,10/21/2017 15:51,1,0,happy death day cinemas yipee,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
JoelyJellybean,10/21/2017 15:50,0,0,happy death day well good,,,9.22e+17,0.5859,0.287,0.64,0.074,PP,21
DramaGuyCJM,10/21/2017 15:50,0,0,saw happy death day liked definitely worth checking,,,9.22e+17,0.7351,0.217,0.617,0.167,PP,21
WhiskyWithWater,10/21/2017 15:50,0,0,watching happy death day,,#trakt,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
JDBrocklebank,10/21/2017 15:50,0,0,happy death day worst film think ever,,,9.22e+17,-0.6486,0.51,0.236,0.255,Neg,21
Caterss96,10/21/2017 15:49,0,6,btw happy death day good ass thriller lowkey enjoyed tf,,,9.22e+17,0.4404,0.326,0.498,0.176,PP,21
farhandollar,10/21/2017 15:49,0,0,happy death day solid film watch,,,9.22e+17,0.1027,0.32,0.434,0.246,PP,21
xspamelajane,10/21/2017 15:49,0,0,happy death day,,,9.22e+17,-0.0516,0.453,0.43,0.116,NN,21
Tomtactile,10/21/2017 15:49,0,51,awesome film go see almost guarantee see plot twist,,#HappyDeathDay,9.22e+17,0.701,0.0,0.453,0.547,PP,21
Jwbsucessful,10/21/2017 15:48,0,0,lol loved ringtone,,#happydeathday,9.22e+17,0.7717,0.0,0.87,0.13,PP,21
claudzzx,10/21/2017 15:48,0,0,swear one jumping screaming happy death day,,,9.22e+17,-0.4588,0.535,0.257,0.208,Neg,21
ABigThingBadly,10/21/2017 15:48,0,3,watch happy death day pretty excited since saw trailer,@UniversalHorror @blumhouse,,9.22e+17,0.6597,0.214,0.511,0.275,PP,21
deadlybites_,10/21/2017 15:48,0,0,nicole going go see happy death day tonight,,,9.22e+17,-0.0516,0.287,0.272,0.441,NN,21
GimmieHigh5,10/21/2017 15:47,0,0,man happy death day weak asf great time lastnight,,,9.22e+17,0.25,0.347,0.398,0.255,PP,21
SlasherSpot,10/21/2017 15:46,0,0,went see happy death day cinema morning done,,,9.22e+17,-0.0516,0.287,0.272,0.441,NN,21
buttsnbara,10/21/2017 15:45,0,3,happy death day awesome movie,,,9.22e+17,0.5994,0.285,0.569,0.146,PP,21
kmygyms,10/21/2017 15:45,0,2,im going see happy death day boy like,,,9.22e+17,0.3182,0.258,0.411,0.331,PP,21
_brigrim,10/21/2017 15:45,0,0,going see happy death day hopefully suck,@UniversalHorror,,9.22e+17,-0.1027,0.42,0.395,0.185,Neg,21
georginalamb,10/21/2017 15:45,0,0,definitely enjoyed loved groundhog day reference,@UniversalHorror,#HappyDeathDay,9.22e+17,0.872,0.0,0.767,0.233,PP,21
karys13_,10/21/2017 15:45,0,2,happy death day watch times,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
_BoobieJohnson,10/21/2017 15:44,0,0,going see happy death day anybody wanna tag,,,9.22e+17,-0.0516,0.287,0.272,0.441,NN,21
eXTeeGi,10/21/2017 15:43,0,2,seeing happy death day,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
fmooose,10/21/2017 15:42,0,1,happy death day sauce,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
jaynewhalen,10/21/2017 15:42,0,0,watching happy death day odeon cinema oldham town hall,,,9.22e+17,-0.0516,0.267,0.253,0.479,NN,21
Mayaveli,10/21/2017 15:42,0,1,anybody wanna go watch happy death day lmao,,,9.22e+17,0.5719,0.236,0.461,0.303,PP,21
mopmyname,10/21/2017 15:42,0,2,slick wanna see movie happy death day,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
randomrebicon,10/21/2017 15:41,0,1,seen happy death day really pretty much groundhog day meets loved,,,9.22e+17,0.8016,0.177,0.504,0.318,PP,21
barnesrovia,10/21/2017 15:41,0,0,forced see happy death day,,,9.22e+17,-0.4939,0.548,0.294,0.159,Neg,21
anthony_darwin,10/21/2017 15:40,0,1,happy death day tomorrow heard good,@Dalton_Park @cineworld,,9.22e+17,0.4019,0.289,0.489,0.222,PP,21
yanelisxo,10/21/2017 15:40,0,0,happy death day really,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
Ivette15Ortiz,10/21/2017 15:40,1,1,freaking loved happy death day cute,,,9.22e+17,0.5994,0.366,0.579,0.055,PP,21
sometimesKysen,10/21/2017 15:39,0,0,happy death day really fun hits slasher tropes groundhog day fun loved,,,9.22e+17,0.8976,0.152,0.576,0.273,PP,21
jaedenwcsley,10/21/2017 15:39,0,4,seeing happy death day lmao,,,9.22e+17,0.5719,0.289,0.563,0.148,PP,21
bethanynicole99,10/21/2017 15:39,0,0,someone come see happy death day wanna get spooky spirit,,,9.22e+17,0.128,0.239,0.331,0.429,PP,21
woahitsjuanito,10/21/2017 15:39,0,0,girl headphones real hero happy death day,,,9.22e+17,0.5267,0.257,0.48,0.263,PP,21
champagnelolo,10/21/2017 15:38,0,2,going see happy death day wonder gonna suck,,,9.22e+17,-0.4767,0.439,0.239,0.323,Neg,21
Oh_aja,10/21/2017 15:37,1,1,still tryna see happy death day,,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
DJComputron,10/21/2017 15:37,0,0,saw never figure cause time loved,,#HappyDeathDay,9.22e+17,0.5994,0.0,0.438,0.562,PP,21
KayyBoogie__,10/21/2017 15:36,0,0,weak seen happy death day,,,9.22e+17,-0.4767,0.544,0.296,0.16,Neg,21
Stereo73,10/21/2017 15:36,0,0,neutral,,#Felizd #HappyDeathDay,9.22e+17,0.0,0.0,0.0,1.0,NN,21
alyssa_brown9,10/21/2017 15:36,0,2,someone take see happy death day,,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
austinbosley,10/21/2017 15:36,0,2,happy death day,,,9.22e+17,-0.0516,0.453,0.43,0.116,NN,21
Joselius2010,10/21/2017 15:35,0,0,ha gustado un de bad baby happy death day attacks davidstv scary freak mom halloween,@YouTube,,9.22e+17,-0.8834,0.538,0.2,0.262,Neg,21
vegcreature,10/21/2017 15:33,0,0,gone see happy death day,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
torispangler,10/21/2017 15:32,0,1,mom believe saw happy death day,@sarahrh1011,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
wolfyaura,10/21/2017 15:32,0,0,gonna see happy death day,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
donswaynos,10/21/2017 15:32,0,1,happy death day actually,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
littlelaurmaid,10/21/2017 15:32,0,1,seeing happy death day,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
WhoDatNinja73,10/21/2017 15:31,0,9,disappointed fun thriller full blown disaster next happy death day,,,9.22e+17,-0.5719,0.472,0.357,0.17,Neg,21
it__takes__two,10/21/2017 15:30,0,0,watching happy death day light cinema walsall,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
WaltzT1,10/21/2017 15:28,0,0,thinking might check happy death day anybody seen yet good,,,9.22e+17,0.4019,0.223,0.377,0.4,PP,21
woahitsjuanito,10/21/2017 15:27,0,2,happy death day fun silly slasher pretending women sororities awful human,,,9.22e+17,0.1531,0.322,0.444,0.234,PP,21
taegukxii_,10/21/2017 15:27,0,0,first kung manunuod siya ng happy death day hindi niya alam kung anong pinagsasabi nila kasi english tapos ayan siyang,,,9.22e+17,-0.0516,0.152,0.145,0.703,NN,21
MS_MovieReviews,10/21/2017 15:27,0,0,fun,@stphn035,#HappyDeathDay #horror #HappyHalloween #pumpkin #cupcake,9.22e+17,0.5106,0.0,1.0,0.0,PP,21
DavidLongmore37,10/21/2017 15:26,0,0,young audiences flock happy death day,,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
MeganGH,10/21/2017 15:25,0,2,really wanna see happy death day,,,9.22e+17,0.0164,0.329,0.334,0.337,NN,21
ttriblazor,10/21/2017 15:23,0,0,happy death day dumb,,,9.22e+17,-0.5423,0.605,0.311,0.084,Neg,21
alanfattori,10/21/2017 15:22,0,0,cinemas happy death day caxias,@GNC,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
AmberTheNewt,10/21/2017 15:20,0,0,date reply enquiries watching happy death day cineworld crawley,,,9.22e+17,-0.0516,0.267,0.253,0.479,NN,21
ALeeMartinez,10/21/2017 15:20,1,6,happy death day hell lot highly recommended,,,9.22e+17,-0.5729,0.492,0.335,0.173,Neg,21
PoofyPandaChris,10/21/2017 15:19,0,0,saw last realllly liked deff recommend people go see,,#HappyDeathDay,9.22e+17,0.6486,0.0,0.431,0.569,PP,21
dicnews,10/21/2017 15:18,0,0,happy death day scares big box,,,9.22e+17,-0.3818,0.485,0.285,0.231,Neg,21
daddyjovii,10/21/2017 15:18,1,0,debating bae go see happy death day naw,,,9.22e+17,-0.0516,0.287,0.272,0.441,NN,21
niallhoult180,10/21/2017 15:18,0,0,happy death day,,,9.22e+17,-0.0516,0.453,0.43,0.116,NN,21
jackack522,10/21/2017 15:17,0,0,happy death day good movie,,,9.22e+17,0.4019,0.312,0.528,0.16,PP,21
vanessssa_2,10/21/2017 15:17,0,8,watched happy death day alone movie theater probably next year except probably dif movie,,,9.22e+17,-0.296,0.286,0.18,0.534,Neg,21
Rstjean27,10/21/2017 15:16,0,0,watching happy death day,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
sugoozi,10/21/2017 15:16,0,0,happy death day thrift really cool stuff,,,9.22e+17,0.3384,0.275,0.443,0.282,PP,21
audreybjunior,10/21/2017 15:15,1,0,happy death day actually pretty also liked way paid homage classic horror,,,9.22e+17,0.2732,0.313,0.399,0.288,PP,21
Zambesiii,10/21/2017 15:15,0,0,yo happy death day really good,,,9.22e+17,0.4576,0.283,0.5,0.218,PP,21
Imperfect77,10/21/2017 15:13,0,1,seen shittiest film sticking pins eyes would,,#HappyDeathDay #bollocks,9.22e+17,-0.6597,0.423,0.0,0.577,Neg,21
themovieranker,10/21/2017 15:13,0,0,shares clever way happy death day decided reference groundhog day,@cinemablend,,9.22e+17,0.6124,0.207,0.473,0.319,PP,21
settledownsav,10/21/2017 15:12,0,0,seeing happy death day walked previews soon walked jump scare screamed good,,,9.22e+17,-0.4215,0.409,0.287,0.304,Neg,21
TotallyTazia,10/21/2017 15:11,1,1,loved happy death day tbh,,,9.22e+17,0.5719,0.289,0.563,0.148,PP,21
manuel_coutino,10/21/2017 15:10,0,2,un en twitter un spoiler de lo mejor es la que pero enoja ese tipo de personas,,#HappyDeathDay,9.22e+17,0.0,0.0,0.0,1.0,NN,21
lastwordonearth,10/21/2017 15:10,2,0,possible feel good slasher movie happy death day,@http,#HappyDeathDay,9.22e+17,0.4019,0.252,0.426,0.323,PP,21
Fayezee22,10/21/2017 15:10,0,1,happy death day looking forward lovely evening xx,@MsRachelTurner,,9.22e+17,0.5574,0.238,0.457,0.305,PP,21
Beccamiles13,10/21/2017 15:09,0,0,happy death day x,,,9.22e+17,-0.0516,0.453,0.43,0.116,NN,21
21yearslaterr,10/21/2017 15:09,0,0,happy death day pretty good last night,,,9.22e+17,0.7096,0.234,0.587,0.18,PP,21
Film_Wanderer,10/21/2017 15:09,0,0,probably going see happy death day latest time see near coming,,,9.22e+17,-0.0516,0.235,0.223,0.542,NN,21
randomscreename,10/21/2017 15:08,0,0,happy death day hinges jessica performance steps great comedic,,,9.22e+17,0.765,0.201,0.541,0.258,PP,21
Kristensinc_,10/21/2017 15:08,0,0,wanna go watch happy death day tomorrow,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
BreeEssrig,10/21/2017 15:08,10,235,scariest part shocked lead upon finding assaulted guy whose bed woke,,#HappyDeathDay,9.22e+17,-0.6908,0.388,0.0,0.612,Neg,21
IanRobinson,10/21/2017 15:08,0,0,next week happy death day save new thor film opens,,#oneFilmPerWeek,9.22e+17,0.4588,0.219,0.388,0.393,PP,21
DnialHkim,10/21/2017 15:07,0,0,happy death day much better expected,,,9.22e+17,0.4019,0.289,0.489,0.222,PP,21
rileyonfilm,10/21/2017 15:07,0,0,audio review happy death day damien podcast drp,,,9.22e+17,-0.0516,0.287,0.272,0.441,NN,21
thedrpodcast,10/21/2017 15:06,0,0,damien audio review happy death day drp,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
MS_MovieReviews,10/21/2017 15:05,0,1,movie review,,#HappyDeathDay #HappyHalloween #Louisiana #Birthday #horror #premonition #Blumhouse #smart #mask #JessicaRothe #cupcake,9.22e+17,0.0,0.0,0.0,1.0,NN,21
Mouhamm47749774,10/21/2017 15:03,0,0,great really enjoyed,@jessica_rothe @UniversalHorror,,9.22e+17,0.8268,0.0,0.885,0.115,PP,21
richbaileyjr,10/21/2017 15:03,0,0,congrats picking box office fun movie blumhouse productions,@UniversalHorror,#1,9.22e+17,0.7717,0.0,0.528,0.472,PP,21
theduquesneduke,10/21/2017 15:02,0,1,despite tired happy death day stays fresh,,,9.22e+17,0.5932,0.216,0.567,0.217,PP,21
Scarlett_London,10/21/2017 15:01,0,10,watched happy death day film worth trip cinema good ending totally unexpected,,,9.22e+17,0.5574,0.191,0.417,0.392,PP,21
ArcLightChicago,10/21/2017 15:00,0,2,making tonight fright check films,,#ITMovie #TheSnowman #HappyDeathDay,9.22e+17,-0.3818,0.394,0.0,0.606,Neg,21
Lisamar63824061,10/21/2017 15:00,0,1,see happy death day fam,@LonsdaleCinema,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
SJUTorch,10/21/2017 15:00,0,1,check review happy death day theaters,,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
LetsSetTheWorld,10/21/2017 14:59,0,1,gonna review happy death day,@GraceRandolph,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
AdamMcDee,10/21/2017 14:59,0,0,say happy death day daddy issues issues really related,,,9.22e+17,-0.0516,0.267,0.253,0.479,NN,21
xf_Trustno1_xf,10/21/2017 14:58,0,1,explaining happy death day like groundhog day,,#xfiles,9.22e+17,0.3182,0.277,0.44,0.284,PP,21
C_Brusca,10/21/2017 14:58,0,3,lot loved,@lcfremont @jbrivard,#HappyDeathDay,9.22e+17,0.5994,0.0,0.796,0.204,PP,21
MrRogers30,10/21/2017 14:57,0,0,happy death day actually feel good watching horror know even possible,@blumhouse,,9.22e+17,-0.25,0.358,0.311,0.33,Neg,21
jacquelinejesss,10/21/2017 14:57,0,1,bae gonna watch happy death day today,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
hesmarius,10/21/2017 14:54,2,11,plot twist cool stop giggling seat tree kung fu kicked lori window amazing,,#HappyDeathDay,9.22e+17,0.1779,0.294,0.366,0.34,PP,21
joaopedrobtt,10/21/2017 14:54,0,1,de cinema happy death day porto rs,@itaucinemas,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
joshmigraine,10/21/2017 14:54,0,2,happy death day,,,9.22e+17,-0.0516,0.453,0.43,0.116,NN,21
MayoMovieWorld1,10/21/2017 14:54,0,0,happy death day book,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
TheBronzeOne__,10/21/2017 14:53,0,0,happy death day fire stick,,,9.22e+17,-0.3818,0.525,0.308,0.167,Neg,21
fabianodacorte,10/21/2017 14:53,0,0,cineart happy death day belo mg,@cinemas_cineart,,9.22e+17,-0.0516,0.336,0.319,0.345,NN,21
wintrsoldierhes,10/21/2017 14:51,0,11,going see happy death day,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
farrahbell_,10/21/2017 14:50,0,0,neutral,@UniversalHorror @Nagol_93,#HappyDeathDay,9.22e+17,0.0,0.0,0.0,1.0,NN,21
turnoverjpg,10/21/2017 14:49,0,0,jeepers creepers happy death day jigsaw around corner tho,,,9.22e+17,-0.0516,0.267,0.253,0.479,NN,21
hakimahfaizul,10/21/2017 14:48,0,1,happy death day,@byhanabyha,,9.22e+17,-0.0516,0.453,0.43,0.116,NN,21
pat4az,10/21/2017 14:48,0,0,way watch happy death day looks like fun horror groundhog,,,9.22e+17,0.2263,0.344,0.43,0.226,PP,21
ADAMZOAX,10/21/2017 14:48,0,1,night movie,,#21 #21 #31daysofhorror #happydeathday #horror #horrormovies,9.22e+17,0.0,0.0,0.0,1.0,NN,21
hakimahfaizul,10/21/2017 14:47,0,0,puas dah jerit tgok happy death day,,,9.22e+17,-0.0516,0.31,0.294,0.397,NN,21
AaronSeaney,10/21/2017 14:47,1,2,going see happy death day see horror movies pansy got rockin,@LarissaConverse,,9.22e+17,-0.5994,0.394,0.192,0.415,Neg,21
positiveseavey,10/21/2017 14:46,0,0,going see happy death day today thought would like know,,,9.22e+17,0.3182,0.228,0.363,0.409,PP,21
hacaplus,10/21/2017 14:46,0,0,hey want see happy death day apparently good,@ToastCrust,,9.22e+17,0.4588,0.247,0.5,0.253,PP,21
adrien_penny,10/21/2017 14:46,0,0,wants see happy death day,,,9.22e+17,-0.0516,0.368,0.349,0.283,NN,21
cjevy,10/21/2017 14:45,0,0,seated happy death day,,,9.22e+17,-0.0516,0.406,0.385,0.208,NN,21
Nazifxclusive,10/21/2017 14:44,0,0,fuck watch happy death day without lets get,,,9.22e+17,-0.5719,0.46,0.23,0.311,Neg,21
