username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
tvjerry,10/18/2017 12:01,0,0,review happy death day,,#SIFTER #HappyDeathDay,9.20681e+17,-0.0516,0.406,0.385,0.208,NN,44
esya7,10/18/2017 12:01,0,0,happy death day decent little nice twist,,,9.20681e+17,0.3197,0.276,0.44,0.284,PP,44
ProfessorShyguy,10/18/2017 12:00,0,10,thought gonna finally see horror guess gonna watch animated penguins sing,,#HappyDeathDay,9.20681e+17,-0.5719,0.27,0.0,0.73,Neg,44
AkashahD,10/18/2017 12:00,0,3,happy death day tak mengecewakan,,,9.20681e+17,-0.0516,0.368,0.349,0.283,NN,44
HCMovieReviews,10/18/2017 11:59,6,7,groundhog slashes way cinemas hamish,,#HappyDeathDay #Horror,9.20681e+17,-0.2023,0.31,0.0,0.69,Neg,44
Zarul_azim,10/18/2017 11:59,0,0,best ke citer happy death day,,,9.20681e+17,0.6124,0.264,0.534,0.203,PP,44
hettymery,10/18/2017 11:59,0,0,tadi nonton happy death day thriller dong tapi w bisabisanya nangis hanya karena liat,,,9.20681e+17,0.0516,0.205,0.268,0.526,NN,44
glumtaylor,10/18/2017 11:57,0,3,happy death day sucked,,,9.2068e+17,-0.4939,0.595,0.319,0.086,Neg,44
yourstruly_Kua,10/18/2017 11:57,0,1,go see happy death day movie smh,,,9.2068e+17,-0.3612,0.446,0.266,0.288,Neg,44
tersopm,10/18/2017 11:56,0,3,anyone wanna see happy death day dont wanna go alone,,,9.2068e+17,0.1381,0.239,0.333,0.428,PP,44
jadababyyxo,10/18/2017 11:56,0,1,wanna see happy death day bad,,,9.2068e+17,-0.5719,0.525,0.262,0.213,Neg,44
ayunnijasmine,10/18/2017 11:55,0,1,watched happy death day today conclude one carter cutest mf ok thank u ur attention,,,9.2068e+17,0.8074,0.155,0.486,0.359,PP,44
MPaan98,10/18/2017 11:54,0,1,happy death day,,,9.20679e+17,-0.0516,0.453,0.43,0.116,NN,44
kristilannethea,10/18/2017 11:53,0,1,happy death day genius,,,9.20679e+17,-0.0516,0.406,0.385,0.208,NN,44
jessymarliano,10/18/2017 11:53,0,0,watching happy death day halim,@cinema21,,9.20679e+17,-0.0516,0.368,0.349,0.283,NN,44
ifuckupthefun,10/18/2017 11:53,0,0,happy death day good ass loved end shook,,,9.20679e+17,0.4019,0.413,0.493,0.094,PP,44
Yayaaaam,10/18/2017 11:52,0,0,happy death day berbaloi,,,9.20679e+17,-0.0516,0.406,0.385,0.208,NN,44
Russthenative,10/18/2017 11:52,0,0,wanna see happy death day,,,9.20679e+17,-0.0516,0.368,0.349,0.283,NN,44
creetureshow,10/18/2017 11:51,0,1,def trying,,,9.20679e+17,0.0,0.0,0.0,1.0,NN,44
zikryadly,10/18/2017 11:50,0,0,happy death day ngam jalan cerita,,,9.20679e+17,-0.0516,0.336,0.319,0.345,NN,44
CarloOnelia,10/18/2017 11:50,3,4,quiero un jevo como el de happy death day,,,9.20678e+17,-0.0516,0.267,0.253,0.479,NN,44
HalfAssed_,10/18/2017 11:49,0,3,know said happy death day looks retarded wants go watch,,,9.20678e+17,-0.5994,0.415,0.202,0.383,Neg,44
JeanWencie,10/18/2017 11:49,0,0,done watching foreigner happy death day nag movie marathon sa sinehan,,,9.20678e+17,-0.4019,0.354,0.204,0.442,Neg,44
ethan_anania,10/18/2017 11:47,0,2,like groundhog,,#HappyDeathDay,9.20678e+17,0.3612,0.0,0.714,0.286,PP,44
jisoojpg,10/18/2017 11:47,0,0,refuse watch happy death day spotify ads annoyed fuck forced listen times,,,9.20678e+17,-0.8885,0.61,0.149,0.241,Neg,44
mirulsyzwn,10/18/2017 11:46,0,5,happy death day best yal ada sedih ada happy ada thrill ada romance ada semua ah,,,9.20678e+17,0.93,0.123,0.56,0.316,PP,44
jonocard,10/18/2017 11:46,0,0,belfast folk dublin road happy death day,,,9.20678e+17,-0.0516,0.31,0.294,0.397,NN,44
SyafiqIman_,10/18/2017 11:46,2,1,happy death day,,,9.20678e+17,-0.0516,0.453,0.43,0.116,NN,44
Ralfeminem,10/18/2017 11:46,0,2,pleasant surprise seeing happy death day,@kyzman @shawncphillips @shawncphillips,,9.20678e+17,0.6369,0.26,0.607,0.133,PP,44
hazimsalim_,10/18/2017 11:46,0,2,lah cerita happy death day,,,9.20677e+17,-0.0516,0.368,0.349,0.283,NN,44
arulfittron,10/18/2017 11:45,0,0,tapi convo tentang groundhog day di akhir itu real pernah ku cerita begitu ke temen pas mau nonton edge tomorrow,,#HappyDeathDay,9.20677e+17,0.0,0.0,0.0,1.0,NN,44
nurfazlinn,10/18/2017 11:45,0,1,wajib ada movie flatliners dgn happy death day dlm laptop kelak cpt kit hd,,,9.20677e+17,-0.0516,0.199,0.189,0.612,NN,44
arulfittron,10/18/2017 11:44,0,0,much plot mediocre film thriller genre,,#HappyDeathDay,9.20677e+17,0.1027,0.0,0.219,0.781,PP,44
Maxxazillion,10/18/2017 11:43,0,1,want know one addressing racist happy death day guess okay america,,,9.20677e+17,-0.4588,0.38,0.332,0.288,Neg,44
_tanya0,10/18/2017 11:43,0,2,still seen happy death day,,,9.20677e+17,-0.0516,0.368,0.349,0.283,NN,44
yanziebabyy,10/18/2017 11:43,0,0,showing na happy death day,,,9.20677e+17,-0.0516,0.368,0.349,0.283,NN,44
zrnvzh,10/18/2017 11:42,0,0,happy death day,,,9.20677e+17,-0.0516,0.453,0.43,0.116,NN,44
itsgiomiraflor,10/18/2017 11:42,0,0,talk happy death day,,,9.20677e+17,-0.0516,0.406,0.385,0.208,NN,44
kenziemoore2,10/18/2017 11:42,0,1,happy death day good,,,9.20676e+17,0.4019,0.339,0.574,0.087,PP,44
TheMovieGuys,10/18/2017 11:41,0,1,happy death day like millenial edge,,#HappyDeathDay #movies,9.20676e+17,0.3182,0.298,0.473,0.229,PP,44
anssgaming,10/18/2017 11:41,0,2,pasama nood ng happy death day,,,9.20676e+17,-0.0516,0.336,0.319,0.345,NN,44
AllTrailersHD,10/18/2017 11:41,0,0,happy death day tv spot number thriller jessica ruby,@YouTube,,9.20676e+17,0.128,0.255,0.418,0.327,PP,44
adlhdyntr,10/18/2017 11:41,1,0,happy death day,,,9.20676e+17,-0.0516,0.453,0.43,0.116,NN,44
afifah57,10/18/2017 11:39,0,0,guess screamed loudest watching happy death day valley megamall,@Mid,,9.20676e+17,-0.3612,0.39,0.233,0.377,Neg,44
F3rn,10/18/2017 11:39,0,9,anoche fui ver es una bastante chistosa te saca uno que otro pedito del,,#HappyDeathDay,9.20676e+17,0.0,0.0,0.0,1.0,NN,44
__ashhhleeey,10/18/2017 11:39,1,1,happy death day worth go watch,,,9.20676e+17,0.1779,0.312,0.448,0.24,PP,44
renggapkrisna,10/18/2017 11:39,0,0,happy death day ini mirip sama source edge atau jadi gue nggak mau ekspektasi,,,9.20676e+17,-0.0516,0.199,0.189,0.612,NN,44
AndrewKight,10/18/2017 11:38,1,0,amazing podcast discuss discusses,@Tobolowsky @jessica_rothe,#HappyDeathDay #tatertotpatton #episodeGuid,9.20676e+17,0.5859,0.0,0.559,0.441,PP,44
King_JSmoove,10/18/2017 11:38,0,0,want go see happy death day marshall today,,,9.20675e+17,0.0258,0.281,0.36,0.36,NN,44
NidhiDu97206412,10/18/2017 11:37,0,0,neutral,,,9.20675e+17,0.0,0.0,0.0,1.0,NN,44
MallariRod,10/18/2017 11:37,0,0,anyone want see happy death day,,,9.20675e+17,0.0258,0.328,0.42,0.252,NN,44
_ElroyJetson,10/18/2017 11:37,0,0,happy death day good,,,9.20675e+17,0.4019,0.339,0.574,0.087,PP,44
Official_Jamal,10/18/2017 11:37,0,1,x,,,9.20675e+17,0.0,0.0,0.0,0.0,NN,44
jawad_andijani,10/18/2017 11:36,0,0,neutral,,#HappyDeathDay,9.20675e+17,0.0,0.0,0.0,1.0,NN,44
abouttoreview,10/18/2017 11:36,2,5,new episode guests tim,@MarshallMovie @UniversalHorror @marstonmovie @peoplescrtic @ShouldISeeIt,,9.20675e+17,0.0,0.0,0.0,1.0,NN,44
siimplesugg,10/18/2017 11:36,0,3,going see happy death day idk see,,,9.20675e+17,-0.1531,0.408,0.285,0.308,Neg,44
LilyJaneBieber,10/18/2017 11:36,0,0,wait see happy death day,,,9.20675e+17,-0.0516,0.368,0.349,0.283,NN,44
kayla_4568,10/18/2017 11:34,1,15,someone go see happy death day w plz,,,9.20674e+17,0.0258,0.302,0.388,0.31,NN,44
andy_samuelson,10/18/2017 11:34,0,0,looks like someone took dump like,@creetureshow @UniversalHorror,#HappyDeathDay,9.20674e+17,0.34,0.245,0.472,0.283,PP,44
SaveCats7,10/18/2017 11:34,0,0,really funny great actress happy death day glad saw,@jessica_rothe,,9.20674e+17,0.8852,0.176,0.644,0.18,PP,44
videofest,10/18/2017 11:33,0,0,importance happy death day box office victory blade runner script lab,,,9.20674e+17,0.3182,0.215,0.343,0.442,PP,44
trisyuuh,10/18/2017 11:33,0,1,happy death day,,,9.20674e+17,-0.0516,0.453,0.43,0.116,NN,44
FernandoMHill,10/18/2017 11:33,0,0,se estrena happy death day en,@Cinepolis @Cinemex,,9.20674e+17,-0.0516,0.336,0.319,0.345,NN,44
andy_samuelson,10/18/2017 11:32,0,2,space made ultimate horror version,@creetureshow @UniversalHorror,#HappyDeathDay,9.20674e+17,-0.5719,0.481,0.0,0.519,Neg,44
kwinitita,10/18/2017 11:32,0,2,bad genius akong gusto among gi happy death day pero okay bagsik man,,,9.20674e+17,-0.4215,0.336,0.255,0.409,Neg,44
muhamad_rsky,10/18/2017 11:31,0,0,happy death day melalui,@YouTube,,9.20674e+17,-0.0516,0.406,0.385,0.208,NN,44
raziqisqandar,10/18/2017 11:31,0,1,happy death day,,,9.20674e+17,-0.0516,0.453,0.43,0.116,NN,44
myrulrazif,10/18/2017 11:31,1,0,jom happy death day,,,9.20674e+17,-0.0516,0.406,0.385,0.208,NN,44
ProdByCWills,10/18/2017 11:30,0,1,happy death day movie od waste,,,9.20674e+17,-0.4588,0.5,0.276,0.224,Neg,44
brionna_rivera,10/18/2017 11:30,0,0,someone come see,,#HappyDeathDay,9.20673e+17,0.0,0.0,0.0,1.0,NN,44
BMToday,10/18/2017 11:30,0,0,happy death day playing theaters,,,9.20673e+17,0.1531,0.342,0.482,0.175,PP,44
BMToday,10/18/2017 11:29,0,0,happy death day playing theaters business minds today,,,9.20673e+17,0.1531,0.271,0.382,0.347,PP,44
momadla,10/18/2017 11:29,1,3,happy death day movie freaking mind plus best gila eheks,,,9.20673e+17,0.296,0.325,0.383,0.291,PP,44
kruze_reviews,10/18/2017 11:28,1,2,happy death day theater movie via,@dailyneb,,9.20673e+17,-0.0516,0.336,0.319,0.345,NN,44
PYXHolly97,10/18/2017 11:27,0,0,happy death day worth really,,,9.20673e+17,0.1779,0.339,0.487,0.174,PP,44
thegeekedgods,10/18/2017 11:27,3,5,happy death day little happy check review,@PaulAloisio,#Horror #Happydeathday #HappyDeathDayMovie #slasher,9.20673e+17,0.5423,0.255,0.484,0.261,PP,44
chlsntmr,10/18/2017 11:27,0,5,gusto ko panoorin yung foreigner pati happy death day,,,9.20673e+17,-0.0516,0.267,0.253,0.479,NN,44
verlyn_neo,10/18/2017 11:27,0,0,suppose go watch happy death day today ended falling asleep texted,,,9.20673e+17,-0.2023,0.32,0.215,0.465,Neg,44
PYXCavill83,10/18/2017 11:27,0,0,planning watch review purpose idk worth mean already watched happy death day last saturday,,,9.20673e+17,0.0772,0.254,0.268,0.478,PP,44
Dwallsjr_,10/18/2017 11:26,0,1,seeing happy death day last night got thinking bday tomorrow want cupcakes,,,9.20672e+17,0.0258,0.218,0.279,0.503,NN,44
HazeArsi26,10/18/2017 11:25,0,0,ganda rin ng naiwan na naman mga tanong sa isip dapat isa pa,,#HappyDeathDay,9.20672e+17,0.0,0.0,0.0,1.0,NN,44
DAlexisFlair,10/18/2017 11:25,0,2,happy death day,,,9.20672e+17,-0.0516,0.453,0.43,0.116,NN,44
Jessica64439723,10/18/2017 11:25,0,0,happy death day,,,9.20672e+17,-0.0516,0.453,0.43,0.116,NN,44
Shannon30683829,10/18/2017 11:25,0,0,happy death day,,,9.20672e+17,-0.0516,0.453,0.43,0.116,NN,44
luuservivs,10/18/2017 11:24,0,2,want go see happy death day bc gonna repeat shit ima get annoyed lol,,,9.20672e+17,-0.5106,0.39,0.301,0.309,Neg,44
babblebyKEV,10/18/2017 11:23,1,0,change promise tree,,#HappyDeathDay,9.20672e+17,0.3182,0.0,0.535,0.465,PP,44
AnaristaTyas,10/18/2017 11:23,0,0,nonton happy death day udah zina mata berapa kali wkwk,,,9.20672e+17,-0.0516,0.25,0.237,0.513,NN,44
dynamicsssss,10/18/2017 11:23,0,0,simple nung happy death day,,,9.20672e+17,-0.0516,0.368,0.349,0.283,NN,44
jantzenDG,10/18/2017 11:22,0,1,lakas maka happy death day nung eskinita na un binilisan ko,@ArmAlegator,,9.20671e+17,-0.0516,0.235,0.223,0.542,NN,44
syukri_shafiai,10/18/2017 11:22,0,0,happy death day cinemas,@LFS,,9.20671e+17,-0.0516,0.406,0.385,0.208,NN,44
JoloTamayoZxc,10/18/2017 11:22,0,2,gusto ko panoorin yung happy death day,,,9.20671e+17,-0.0516,0.31,0.294,0.397,NN,44
aduhembohkah,10/18/2017 11:22,0,0,ya happy death day,,,9.20671e+17,-0.0516,0.406,0.385,0.208,NN,44
philenejene,10/18/2017 11:21,0,0,someone wanna go watch happy death day lol,,,9.20671e+17,0.3818,0.253,0.422,0.325,PP,44
annikapk_,10/18/2017 11:20,0,3,anyone wanna watch happy death day maybe thursday,,,9.20671e+17,-0.0516,0.287,0.272,0.441,NN,44
TheSundayLife,10/18/2017 11:20,0,2,enjoy let us know contact need,@ClearboxPR,#HappyDeathDay,9.20671e+17,0.4939,0.0,0.39,0.61,PP,44
VMemmolo,10/18/2017 11:20,0,0,give happy death day,,,9.20671e+17,-0.0516,0.406,0.385,0.208,NN,44
yanfeng_27,10/18/2017 11:19,0,1,happy death day taught jealousy,,,9.20671e+17,-0.3612,0.521,0.311,0.168,Neg,44
nickmeece,10/18/2017 11:19,0,0,neutral,,#HappyDeathDay,9.20671e+17,0.0,0.0,0.0,1.0,NN,44
armanddc,10/18/2017 11:18,0,0,happy death day christopher clever though place among ranks nowhere near,,,9.20671e+17,0.4215,0.21,0.36,0.43,PP,44
dibarehah94,10/18/2017 11:18,0,0,cerita ni sumpah penat gak ah mati banyak,,#HappyDeathDay,9.2067e+17,0.0,0.0,0.0,1.0,NN,44
TipzAnderson,10/18/2017 11:18,0,1,showing na yung happy death day tsaka baka naman baka arat,,,9.2067e+17,-0.0516,0.235,0.223,0.542,NN,44
nrshfikah,10/18/2017 11:18,0,0,shit topeng baby dlm movie happy death day tadi,,,9.2067e+17,-0.5859,0.436,0.215,0.349,Neg,44
nickmeece,10/18/2017 11:18,0,0,super fun totally see,,#HappyDeathDay,9.2067e+17,0.802,0.0,0.783,0.217,PP,44
carmelamarinas,10/18/2017 11:18,0,1,happy death day movie quite annoying tbh hahahaha,,,9.2067e+17,-0.4927,0.442,0.237,0.321,Neg,44
aaakim_,10/18/2017 11:17,0,0,happy death day,,,9.2067e+17,-0.0516,0.453,0.43,0.116,NN,44
MaxaMovie,10/18/2017 11:17,0,0,happy death day amerika,,#1,9.2067e+17,-0.0516,0.406,0.385,0.208,NN,44
babblebyKEV,10/18/2017 11:16,0,1,neutral,@uipmoviesph,#HappyDeathDay #KEVflicks,9.2067e+17,0.0,0.0,0.0,1.0,NN,44
sila_bahar,10/18/2017 11:16,0,0,watched happy death day good hear,@ddlovato,#HappyDeathDay,9.2067e+17,0.4019,0.289,0.489,0.222,PP,44
JonelJirah,10/18/2017 11:16,0,0,showing na yung happy death day nuod na us samahan mo parin ba,,,9.2067e+17,-0.0516,0.21,0.199,0.591,NN,44
FitRia_Maniez,10/18/2017 11:16,0,0,watching happy death day,@cinema21,,9.2067e+17,-0.0516,0.406,0.385,0.208,NN,44
mezclillaguarra,10/18/2017 11:16,0,2,ya happy death day consigue con menos todo lo que cumplir flatliners,,,9.2067e+17,-0.0516,0.222,0.21,0.568,NN,44
KKt_Edwards,10/18/2017 11:16,0,1,happy death day really recommend,,,9.2067e+17,0.3804,0.315,0.524,0.161,PP,44
RiaHnr,10/18/2017 11:15,0,0,ang ganda ng happy death day betmalu,,,9.2067e+17,-0.0516,0.31,0.294,0.397,NN,44
CW44_TampaBay,10/18/2017 11:15,1,1,check latest goes deep talking oscars,@tmpowellCW44,#Takeover #HappyDeathDay,9.2067e+17,0.0,0.0,0.0,1.0,NN,44
LaneyCastillo,10/18/2017 11:15,0,0,happy death day hahahaha watch mo trailer sa youtube,,,9.2067e+17,-0.0516,0.267,0.253,0.479,NN,44
__umarul,10/18/2017 11:14,0,0,tadi tengok happy death day,,,9.20669e+17,-0.0516,0.368,0.349,0.283,NN,44
siddiqmukhzany,10/18/2017 11:14,3,4,star,,#HappyDeathDay,9.20669e+17,0.0,0.0,0.0,1.0,NN,44
Iamnicabeybxxx,10/18/2017 11:13,0,3,happy death day,,,9.20669e+17,-0.0516,0.453,0.43,0.116,NN,44
thekynedyman,10/18/2017 11:12,0,0,watch happy death day jessica believe,,#HappyDeathDay,9.20669e+17,-0.0516,0.336,0.319,0.345,NN,44
jmshapyro,10/18/2017 11:11,0,0,feel sequel happy death day,,,9.20669e+17,-0.0516,0.368,0.349,0.283,NN,44
twolinepass,10/18/2017 11:11,0,0,found wife went school lead girl movie happy death day going kevin bacon,,,9.20669e+17,-0.0516,0.21,0.199,0.591,NN,44
LoriMay_21,10/18/2017 11:11,0,3,need treat movie job well seven bad happy death day,,,9.20669e+17,0.0258,0.354,0.407,0.239,NN,44
byron_dominic,10/18/2017 11:10,0,1,maganda daw happy death day gusto ko rinnnn,,,9.20668e+17,-0.0516,0.287,0.272,0.441,NN,44
ellaallaa,10/18/2017 11:10,1,0,happy death day freaking good ya aakk akhirnya film bagus setelah berapa,,,9.20668e+17,-0.0258,0.315,0.31,0.376,NN,44
JoshAlfrey,10/18/2017 11:09,0,0,university mascot happy death day bayview university,,,9.20668e+17,-0.0516,0.31,0.294,0.397,NN,44
Misterhubs,10/18/2017 11:08,1,0,weak better,,#HappyDeathDay,9.20668e+17,0.0,0.5,0.5,0.0,NN,44
amryszal,10/18/2017 11:08,0,1,happy death day funny n gelak aje dlm danielle sgt,,,9.20668e+17,0.4019,0.236,0.4,0.364,PP,44
afifrahimlagi_,10/18/2017 11:07,0,0,happy death day x,,,9.20668e+17,-0.0516,0.453,0.43,0.116,NN,44
daffakhmad,10/18/2017 11:07,0,0,gak nonton happy death day demi sabtu ini sama posesif jumat,,,9.20668e+17,-0.0516,0.235,0.223,0.542,NN,44
ralphcatss,10/18/2017 11:07,0,0,showing na diay ang happy death day,,,9.20668e+17,-0.0516,0.31,0.294,0.397,NN,44
prstypratama,10/18/2017 11:06,1,0,love happy death day twisted mind many possibilities,,,9.20667e+17,0.6124,0.232,0.47,0.298,PP,44
_farahaliza,10/18/2017 11:06,0,0,happy death day,,,9.20667e+17,-0.0516,0.453,0.43,0.116,NN,44
aidahanizar,10/18/2017 11:05,0,0,nak tengok happy death day,,,9.20667e+17,-0.0516,0.368,0.349,0.283,NN,44
dnnlprsh_,10/18/2017 11:05,1,0,gusto ko ng panoodin yung happy death day,,,9.20667e+17,-0.0516,0.287,0.272,0.441,NN,44
eerasyahirahhh,10/18/2017 11:05,2,1,today first day rest life happy death day,,,9.20667e+17,-0.0516,0.287,0.272,0.441,NN,44
k73bej1,10/18/2017 11:05,0,0,another happydeathday,,,9.20667e+17,0.0,0.0,0.0,1.0,NN,44
FitrahBuyau,10/18/2017 11:04,0,0,neutral,,#HappyDeathDay,9.20667e+17,0.0,0.0,0.0,1.0,NN,44
arulfittron,10/18/2017 11:04,0,0,karena rasanya kayak kacang,,#ADay #HappyDeathDay,9.20667e+17,0.0,0.0,0.0,1.0,NN,44
syaker_,10/18/2017 11:04,0,0,happy death day ni macam zero lak,,,9.20667e+17,-0.0516,0.31,0.294,0.397,NN,44
greg_ivan,10/18/2017 11:03,0,1,told ringtone phone busy day birthday trak,,#HappyDeathDay,9.20667e+17,0.0,0.0,0.0,1.0,NN,44
TheSundayLife,10/18/2017 11:03,0,0,names guest list special screening frat party movie house dublin rd,,#HappyDeathDay,9.20667e+17,0.6597,0.0,0.375,0.625,PP,44
AfiqSenget,10/18/2017 11:02,0,0,happy death day lahanat citernya hahahaha,,,9.20666e+17,-0.0516,0.336,0.319,0.345,NN,44
PlayboyPlaym8,10/18/2017 11:02,0,0,latest playmate,,#littledarkage #happydeathday,9.20666e+17,0.0,0.0,0.0,1.0,NN,44
yanxakaua,10/18/2017 11:02,0,0,topa ver happy death day cine,,,9.20666e+17,-0.0516,0.336,0.319,0.345,NN,44
voldemost,10/18/2017 11:01,0,1,watched premier happy death day thanks tix magic,@heynicx,,9.20666e+17,0.4019,0.252,0.426,0.323,PP,44
fanaakhalil,10/18/2017 11:01,0,0,happy death day done,,,9.20666e+17,-0.0516,0.406,0.385,0.208,NN,44
thumbwilynna,10/18/2017 11:00,0,0,badly want watch highly recommended ni ult super kewl said,,#BadGenius #HappyDeathDay,9.20666e+17,0.6697,0.175,0.542,0.283,PP,44
akmaldaud_,10/18/2017 11:00,0,0,happy death day,,,9.20666e+17,-0.0516,0.453,0.43,0.116,NN,44
__LexDanielle,10/18/2017 11:00,0,0,happy death day actually ok,,,9.20666e+17,0.25,0.331,0.5,0.169,PP,44
arulfittron,10/18/2017 11:00,0,0,special,,#HappyDeathDay,9.20666e+17,0.4019,0.0,1.0,0.0,PP,44
lysstubilag,10/18/2017 11:00,0,0,happy death day,,,9.20666e+17,-0.0516,0.453,0.43,0.116,NN,44
TODDCastPodcast,10/18/2017 11:00,0,1,trolls target latest powered,@Penthouse604,#Letterman #LAGuns #HappyDeathDay #CHIRP,9.20666e+17,0.0,0.0,0.0,1.0,NN,44
katie_chastain,10/18/2017 10:59,2,4,wanna go see happy death day,,,9.20666e+17,-0.0516,0.336,0.319,0.345,NN,44
yasminejabado,10/18/2017 10:57,0,0,kinda expected happy death day really pleasantly surprised happy gave ending wanted,,,9.20665e+17,0.8307,0.158,0.539,0.304,PP,44
NidhiDu97206412,10/18/2017 10:56,0,1,go,,,9.20665e+17,0.0,0.0,0.0,1.0,NN,44
meganwinter777,10/18/2017 10:56,0,0,remembered seeing happy death day hell yes day made,,,9.20665e+17,-0.4767,0.427,0.322,0.251,Neg,44
AkmalHakim___,10/18/2017 10:55,0,0,happy death day,,,9.20665e+17,-0.0516,0.453,0.43,0.116,NN,44
DMartin938,10/18/2017 10:55,1,0,think watered crafting like,,#HappyDeathDay #ScottLobdell #Split,9.20665e+17,0.3612,0.0,0.455,0.545,PP,44
greg_ivan,10/18/2017 10:54,0,0,lebih recommended happy death day,,,9.20664e+17,0.1531,0.342,0.482,0.175,PP,44
adidaslou_,10/18/2017 10:54,0,4,gonna see bit,,#HappyDeathDay,9.20664e+17,0.0,0.0,0.0,1.0,NN,44
lmberita,10/18/2017 10:54,0,0,happy death day mengulang hari untuk dibunuh,,#lmberita,9.20664e+17,-0.0516,0.31,0.294,0.397,NN,44
RebeccaLaygo,10/18/2017 10:54,0,1,petmalu ng happy death day di ko akalaing si carter ang papatay sa,,,9.20664e+17,-0.0516,0.21,0.199,0.591,NN,44
yienazman,10/18/2017 10:53,0,0,nak tengok happy death day,,,9.20664e+17,-0.0516,0.368,0.349,0.283,NN,44
Official_Jamal,10/18/2017 10:53,0,3,looking forward boys,@cineworld @TGIFridaysUK @UniversalHorror,,9.20664e+17,0.0,0.0,0.0,1.0,NN,44
dphbjs,10/18/2017 10:53,0,3,watched great films blade runner happy death day,,,9.20664e+17,0.5994,0.234,0.467,0.299,PP,44
CalleyPuth,10/18/2017 10:52,0,1,kinsa naka happy death day,,,9.20664e+17,-0.0516,0.368,0.349,0.283,NN,44
moniqueeeeeen,10/18/2017 10:51,0,1,badly want watch happy death day,,,9.20664e+17,-0.4588,0.5,0.357,0.143,Neg,44
greg_ivan,10/18/2017 10:51,0,0,happy death day,,,9.20664e+17,-0.0516,0.453,0.43,0.116,NN,44
Ashley_Kay_22,10/18/2017 10:51,0,6,anyone see happy death day,,,9.20664e+17,-0.0516,0.368,0.349,0.283,NN,44
yzlnizty,10/18/2017 10:51,0,0,best,,#happydeathday,9.20664e+17,0.6369,0.0,1.0,0.0,PP,44
105kissfmmedan,10/18/2017 10:51,0,6,happy death day blade runner foreighner mountain us,,#boxoffice,9.20664e+17,-0.0516,0.287,0.272,0.441,NN,44
shaq_131,10/18/2017 10:50,2,0,happy death day plot twist yg menarik,,,9.20663e+17,-0.0516,0.31,0.294,0.397,NN,44
MinelliiY,10/18/2017 10:48,0,0,voy ver happy death day porque pues asi soy una caga masoquista,,,9.20663e+17,-0.0516,0.222,0.21,0.568,NN,44
nrqlhlyna_,10/18/2017 10:48,1,1,happy death day,,,9.20663e+17,-0.0516,0.453,0.43,0.116,NN,44
batobatopik,10/18/2017 10:48,0,0,q poh panoorin happy death day,,,9.20663e+17,-0.0516,0.368,0.349,0.283,NN,44
Kaymo2_,10/18/2017 10:48,1,0,still want see happy death day,,,9.20663e+17,0.0258,0.328,0.42,0.252,NN,44
ag9077465,10/18/2017 10:47,0,1,im excited cant wait see movie happy death day,,,9.20663e+17,0.296,0.244,0.381,0.375,PP,44
TiiagoPereira19,10/18/2017 10:47,0,0,quero tanto ver filme happy death day pena estar cinema em torres,,,9.20663e+17,-0.0516,0.222,0.21,0.568,NN,44
yckmd_,10/18/2017 10:46,1,4,guess new episode,@SYNWPC,#HappyDeathDay #TheMeyerowitzStories,9.20662e+17,0.0,0.0,0.0,1.0,NN,44
teguhraspati,10/18/2017 10:46,2,0,trailernya lebih reviewku,,#HappyDeathDay,9.20662e+17,0.0,0.0,0.0,1.0,NN,44
Elbert_Reyner,10/18/2017 10:45,1,0,dan mustahil untuk tidak jatuh cinta pada jessica udah cakep,,#HappyDeathDay,9.20662e+17,0.0,0.0,0.0,1.0,NN,44
WorldNews24h7,10/18/2017 10:45,0,0,video danh ti ki news happy death day scares million box office,,,9.20662e+17,-0.3818,0.332,0.195,0.474,Neg,44
phablo_ns,10/18/2017 10:44,0,0,multicine cinemas happy death day lindas de,,,9.20662e+17,-0.0516,0.31,0.294,0.397,NN,44
maykelgalano,10/18/2017 10:44,0,0,dapat pala nanood na lang ako ng happy death day,,,9.20662e+17,-0.0516,0.25,0.237,0.513,NN,44
joshcrown,10/18/2017 10:44,0,0,today movie time,,#happydeathday,9.20662e+17,0.0,0.0,0.0,1.0,NN,44
corey_semple,10/18/2017 10:44,0,0,might go see happy death day,,,9.20662e+17,-0.0516,0.336,0.319,0.345,NN,44
JayRoman69,10/18/2017 10:42,0,0,anybody tell happy death day movie good movie,,,9.20661e+17,0.4019,0.252,0.426,0.323,PP,44
NeverBeforeNoon,10/18/2017 10:42,0,0,happy death day actually good like enjoyed,,,9.20661e+17,0.8176,0.213,0.678,0.109,PP,44
yanaaazmii,10/18/2017 10:42,0,0,alaaa tapi saya setuju dengan naik ni carik masa wayang happy death day dan karoke,,,9.20661e+17,-0.0516,0.189,0.18,0.631,NN,44
carlaligaya_07,10/18/2017 10:42,0,0,neutral,,#HappyDeathDay,9.20661e+17,0.0,0.0,0.0,1.0,NN,44
sintaSnap,10/18/2017 10:41,0,0,happy death day sangat seruuuuu,,,9.20661e+17,-0.0516,0.368,0.349,0.283,NN,44
105kissfmmedan,10/18/2017 10:40,0,5,sebutkan judul lagu yang jadi nada dering handphone theresa di happy death day trailler,,#1 #movbuzzkissfm,9.20661e+17,-0.0516,0.199,0.189,0.612,NN,44
